Time,NetEnergy,DiffEnergy
2.54088,2703.86,8.63e-07
2.54098,2704.26,0.398668
2.54098,2704.26,4.315e-07
2.541,2704.27,0.012401
2.541,2704.27,1.2945e-06
2.54102,2704.33,0.0664422
2.54102,2704.33,8.63e-07
2.54111,2704.67,0.332222
2.54111,2704.67,8.63e-07
2.54114,2704.8,0.132884
2.54123,2704.84,0.0385269
2.54125,2704.85,0.012401
2.54125,2704.85,1.2945e-06
2.54127,2704.92,0.0664422
2.54127,2704.92,8.63e-07
2.5413,2705.05,0.132884
2.5413,2705.05,8.63e-07
2.54136,2705.25,0.19933
2.54148,2705.3,0.0539375
2.5415,2705.32,0.012401
2.5415,2705.32,1.2945e-06
2.54152,2705.38,0.0664422
2.54173,2705.47,0.092464
2.54175,2705.49,0.012401
2.54175,2705.49,1.2945e-06
2.54177,2705.55,0.0664422
2.54177,2705.55,8.63e-07
2.5418,2705.69,0.132884
2.5418,2705.69,8.63e-07
2.54195,2706.22,0.53156
2.54198,2706.23,0.015411
2.542,2706.25,0.012401
2.542,2706.25,1.2945e-06
2.54202,2706.31,0.0664422
2.54202,2706.31,8.63e-07
2.54216,2706.84,0.53156
2.54223,2706.87,0.0308216
2.54225,2706.89,0.012401
2.54225,2706.89,1.2945e-06
2.54227,2706.95,0.0664422
2.54227,2706.95,8.63e-07
2.54241,2707.49,0.53156
2.54241,2707.49,8.63e-07
2.54245,2707.62,0.132884
2.54248,2707.63,0.015411
2.5425,2707.65,0.012401
2.5425,2707.65,1.2945e-06
2.54252,2707.71,0.0664422
2.54252,2707.71,8.63e-07
2.54261,2708.04,0.332222
2.54273,2708.1,0.0539375
2.54275,2708.11,0.012401
2.54275,2708.11,1.2945e-06
2.54277,2708.18,0.0664422
2.54277,2708.18,8.63e-07
2.54282,2708.38,0.19933
2.54282,2708.38,8.63e-07
2.54286,2708.51,0.132884
2.54298,2708.56,0.0539375
2.543,2708.58,0.012401
2.543,2708.58,1.2945e-06
2.54302,2708.64,0.0664422
2.54323,2708.73,0.092464
2.54325,2708.75,0.012401
2.54325,2708.75,1.2945e-06
2.54327,2708.81,0.0664422
2.54327,2708.81,8.63e-07
2.5433,2708.95,0.132884
2.5433,2708.95,8.63e-07
2.54336,2709.15,0.19933
2.54348,2709.2,0.0539375
2.5435,2709.21,0.012401
2.5435,2709.21,1.2945e-06
2.54352,2709.28,0.0664422
2.54352,2709.28,8.63e-07
2.54357,2709.48,0.19933
2.54357,2709.48,8.63e-07
2.54362,2709.68,0.19933
2.54373,2709.72,0.0462322
2.54375,2709.74,0.012401
2.54375,2709.74,1.2945e-06
2.54377,2709.8,0.0664422
2.54377,2709.8,8.63e-07
2.54391,2710.33,0.53156
2.54391,2710.33,8.63e-07
2.54395,2710.47,0.132884
2.54398,2710.48,0.015411
2.544,2710.49,0.012401
2.544,2710.49,1.2945e-06
2.54402,2710.56,0.0664422
2.54423,2710.65,0.092464
2.54425,2710.67,0.012401
2.54425,2710.67,1.2945e-06
2.54427,2710.73,0.0664422
2.54427,2710.73,8.63e-07
2.5443,2710.87,0.132884
2.5443,2710.87,8.63e-07
2.54441,2711.26,0.398668
2.54448,2711.29,0.0308216
2.5445,2711.31,0.012401
2.5445,2711.31,1.2945e-06
2.54452,2711.37,0.0664422
2.54473,2711.47,0.092464
2.54475,2711.48,0.012401
2.54475,2711.48,1.2945e-06
2.54477,2711.54,0.0664422
2.54477,2711.54,8.63e-07
2.5448,2711.68,0.132884
2.5448,2711.68,8.63e-07
2.54495,2712.21,0.53156
2.54498,2712.22,0.015411
2.545,2712.24,0.012401
2.545,2712.24,1.2945e-06
2.54502,2712.3,0.0664422
2.54502,2712.3,8.63e-07
2.54505,2712.44,0.132884
2.54505,2712.44,8.63e-07
2.54509,2712.57,0.132884
2.54523,2712.63,0.0616428
2.54525,2712.64,0.012401
2.54525,2712.64,1.2945e-06
2.54527,2712.71,0.0664422
2.54527,2712.71,8.63e-07
2.54537,2713.11,0.398668
2.54537,2713.11,8.63e-07
2.54548,2713.51,0.398668
2.54548,2713.51,4.315e-07
2.5455,2713.52,0.012401
2.5455,2713.52,1.2945e-06
2.54552,2713.59,0.0664422
2.54552,2713.59,8.63e-07
2.54562,2713.98,0.398668
2.54562,2713.98,8.63e-07
2.54566,2714.12,0.132884
2.54573,2714.15,0.0308216
2.54575,2714.16,0.012401
2.54575,2714.16,1.2945e-06
2.54577,2714.23,0.0664422
2.54577,2714.23,8.63e-07
2.5458,2714.36,0.132884
2.5458,2714.36,8.63e-07
2.54591,2714.76,0.398668
2.54598,2714.79,0.0308216
2.546,2714.8,0.012401
2.546,2714.8,1.2945e-06
2.54602,2714.87,0.0664422
2.54623,2714.96,0.092464
2.54625,2714.97,0.012401
2.54625,2714.97,1.2945e-06
2.54627,2715.04,0.0664422
2.54627,2715.04,8.63e-07
2.5463,2715.17,0.132884
2.5463,2715.17,8.63e-07
2.54637,2715.44,0.265776
2.54648,2715.48,0.0462322
2.5465,2715.5,0.012401
2.5465,2715.5,1.2945e-06
2.54652,2715.56,0.0664422
2.54673,2715.66,0.092464
2.54675,2715.67,0.012401
2.54675,2715.67,1.2945e-06
2.54677,2715.73,0.0664422
2.54677,2715.73,8.63e-07
2.5468,2715.87,0.132884
2.5468,2715.87,8.63e-07
2.54695,2716.4,0.53156
2.54698,2716.41,0.015411
2.547,2716.43,0.012401
2.547,2716.43,1.2945e-06
2.54702,2716.49,0.0664422
2.54702,2716.49,8.63e-07
2.54705,2716.63,0.132884
2.54705,2716.63,8.63e-07
2.54709,2716.76,0.132884
2.54709,2716.76,8.63e-07
2.54716,2717.03,0.265776
2.54716,2717.03,8.63e-07
2.54723,2717.29,0.265776
2.54723,2717.29,4.315e-07
2.54725,2717.3,0.012401
2.54725,2717.3,1.2945e-06
2.54727,2717.37,0.0664422
2.54727,2717.37,8.63e-07
2.5473,2717.5,0.132884
2.5473,2717.5,8.63e-07
2.54739,2717.83,0.332222
2.54748,2717.87,0.0385269
2.5475,2717.89,0.012401
2.5475,2717.89,1.2945e-06
2.54752,2717.95,0.0664422
2.54773,2718.04,0.092464
2.54775,2718.06,0.012401
2.54775,2718.06,1.2945e-06
2.54777,2718.12,0.0664422
2.54777,2718.12,8.63e-07
2.5478,2718.26,0.132884
2.5478,2718.26,8.63e-07
2.54786,2718.46,0.19933
2.54798,2718.51,0.0539375
2.548,2718.52,0.012401
2.548,2718.52,1.2945e-06
2.54802,2718.59,0.0664422
2.54823,2718.68,0.092464
2.54825,2718.69,0.012401
2.54825,2718.69,1.2945e-06
2.54827,2718.76,0.0664422
2.54827,2718.76,8.63e-07
2.54836,2719.09,0.332222
2.54836,2719.09,8.63e-07
2.54845,2719.42,0.332222
2.54845,2719.42,8.63e-07
2.54848,2719.56,0.132884
2.54848,2719.56,4.315e-07
2.5485,2719.57,0.012401
2.5485,2719.57,1.2945e-06
2.54852,2719.64,0.0664422
2.54852,2719.64,8.63e-07
2.54855,2719.77,0.132884
2.54855,2719.77,8.63e-07
2.54859,2719.9,0.132884
2.54859,2719.9,8.63e-07
2.54864,2720.1,0.19933
2.54864,2720.1,8.63e-07
2.5487,2720.3,0.19933
2.54873,2720.32,0.015411
2.54875,2720.33,0.012401
2.54875,2720.33,1.2945e-06
2.54877,2720.39,0.0664422
2.54877,2720.39,8.63e-07
2.54884,2720.66,0.265776
2.54884,2720.66,8.63e-07
2.54887,2720.79,0.132884
2.54898,2720.84,0.0462322
2.549,2720.85,0.012401
2.549,2720.85,1.2945e-06
2.54902,2720.92,0.0664422
2.54923,2721.01,0.092464
2.54925,2721.02,0.012401
2.54925,2721.02,1.2945e-06
2.54927,2721.09,0.0664422
2.54927,2721.09,8.63e-07
2.5493,2721.22,0.132884
2.5493,2721.22,8.63e-07
2.54941,2721.62,0.398668
2.54948,2721.65,0.0308216
2.5495,2721.66,0.012401
2.5495,2721.66,1.2945e-06
2.54952,2721.73,0.0664422
2.54952,2721.73,8.63e-07
2.54959,2722,0.265776
2.54959,2722,8.63e-07
2.54966,2722.26,0.265776
2.54966,2722.26,8.63e-07
2.5497,2722.4,0.132884
2.5497,2722.4,8.63e-07
2.54973,2722.53,0.132884
2.54973,2722.53,4.315e-07
2.54975,2722.54,0.012401
2.54975,2722.54,1.2945e-06
2.54977,2722.61,0.0664422
2.54977,2722.61,8.63e-07
2.54982,2722.81,0.19933
2.54982,2722.81,8.63e-07
2.54996,2723.34,0.53156
2.54998,2723.35,0.00770573
2.55,2723.36,0.012401
2.55,2723.36,1.2945e-06
2.55002,2723.42,0.0664422
2.55002,2723.42,8.63e-07
2.55005,2723.56,0.132884
2.55005,2723.56,8.63e-07
2.55009,2723.69,0.132884
2.55023,2723.75,0.0616428
2.55025,2723.76,0.012401
2.55025,2723.76,1.2945e-06
2.55027,2723.83,0.0664422
2.55027,2723.83,8.63e-07
2.5503,2723.96,0.132884
2.5503,2723.96,8.63e-07
2.55037,2724.23,0.265776
2.55048,2724.28,0.0462322
2.5505,2724.29,0.012401
2.5505,2724.29,1.2945e-06
2.55052,2724.35,0.0664422
2.55073,2724.45,0.092464
2.55075,2724.46,0.012401
2.55075,2724.46,1.2945e-06
2.55077,2724.53,0.0664422
2.55077,2724.53,8.63e-07
2.5508,2724.66,0.132884
2.5508,2724.66,8.63e-07
2.55091,2725.06,0.398668
2.55098,2725.09,0.0308216
2.551,2725.1,0.012401
2.551,2725.1,1.2945e-06
2.55102,2725.17,0.0664422
2.55102,2725.17,8.63e-07
2.55105,2725.3,0.132884
2.55105,2725.3,8.63e-07
2.55109,2725.43,0.132884
2.55109,2725.43,8.63e-07
2.5512,2725.83,0.398668
2.55123,2725.85,0.015411
2.55125,2725.86,0.012401
2.55125,2725.86,1.2945e-06
2.55127,2725.93,0.0664422
2.55127,2725.93,8.63e-07
2.55137,2726.32,0.398668
2.55138,2726.32,8.63e-07
2.55141,2726.46,0.132884
2.55148,2726.49,0.0308216
2.5515,2726.5,0.012401
2.5515,2726.5,1.2945e-06
2.55152,2726.57,0.0664422
2.55152,2726.57,8.63e-07
2.55155,2726.7,0.132884
2.55155,2726.7,8.63e-07
2.55159,2726.83,0.132884
2.55159,2726.83,8.63e-07
2.5517,2727.23,0.398668
2.55173,2727.25,0.015411
2.55175,2727.26,0.012401
2.55175,2727.26,1.2945e-06
2.55177,2727.33,0.0664422
2.55177,2727.33,8.63e-07
2.5518,2727.46,0.132884
2.5518,2727.46,8.63e-07
2.55186,2727.66,0.19933
2.55198,2727.71,0.0539375
2.552,2727.72,0.012401
2.552,2727.72,1.2945e-06
2.55202,2727.79,0.0664422
2.55223,2727.88,0.092464
2.55225,2727.9,0.012401
2.55225,2727.9,1.2945e-06
2.55227,2727.96,0.0664422
2.55227,2727.96,8.63e-07
2.5523,2728.09,0.132884
2.5523,2728.09,8.63e-07
2.55236,2728.29,0.19933
2.55248,2728.35,0.0539375
2.5525,2728.36,0.012401
2.5525,2728.36,1.2945e-06
2.55252,2728.43,0.0664422
2.55252,2728.43,8.63e-07
2.55255,2728.56,0.132884
2.55255,2728.56,8.63e-07
2.55259,2728.69,0.132884
2.55273,2728.75,0.0616428
2.55275,2728.77,0.012401
2.55275,2728.77,1.2945e-06
2.55277,2728.83,0.0664422
2.55277,2728.83,8.63e-07
2.5528,2728.97,0.132884
2.5528,2728.97,8.63e-07
2.55289,2729.3,0.332222
2.55298,2729.34,0.0385269
2.553,2729.35,0.012401
2.553,2729.35,1.2945e-06
2.55302,2729.42,0.0664422
2.55302,2729.42,8.63e-07
2.55311,2729.75,0.332222
2.55311,2729.75,8.63e-07
2.5532,2730.08,0.332222
2.55323,2730.1,0.015411
2.55325,2730.11,0.012401
2.55325,2730.11,1.2945e-06
2.55327,2730.17,0.0664422
2.55327,2730.17,8.63e-07
2.55337,2730.57,0.398668
2.55337,2730.57,8.63e-07
2.55341,2730.71,0.132884
2.55348,2730.74,0.0308216
2.5535,2730.75,0.012401
2.5535,2730.75,1.2945e-06
2.55352,2730.82,0.0664422
2.55352,2730.82,8.63e-07
2.55355,2730.95,0.132884
2.55355,2730.95,8.63e-07
2.55359,2731.08,0.132884
2.55373,2731.14,0.0616428
2.55375,2731.16,0.012401
2.55375,2731.16,1.2945e-06
2.55377,2731.22,0.0664422
2.55377,2731.22,8.63e-07
2.55382,2731.42,0.19933
2.55382,2731.42,8.63e-07
2.55389,2731.69,0.265776
2.55398,2731.73,0.0385269
2.554,2731.74,0.012401
2.554,2731.74,1.2945e-06
2.55402,2731.8,0.0664422
2.55423,2731.9,0.092464
2.55425,2731.91,0.012401
2.55425,2731.91,1.2945e-06
2.55427,2731.98,0.0664422
2.55427,2731.98,8.63e-07
2.5543,2732.11,0.132884
2.5543,2732.11,8.63e-07
2.55434,2732.24,0.132884
2.55434,2732.24,8.63e-07
2.55439,2732.44,0.19933
2.55439,2732.44,8.63e-07
2.55448,2732.77,0.332222
2.55448,2732.77,4.315e-07
2.5545,2732.79,0.012401
2.5545,2732.79,1.2945e-06
2.55452,2732.85,0.0664422
2.55452,2732.85,8.63e-07
2.55455,2732.98,0.132884
2.55473,2733.06,0.0770534
2.55475,2733.07,0.012401
2.55475,2733.07,1.2945e-06
2.55477,2733.14,0.0664422
2.55477,2733.14,8.63e-07
2.55486,2733.47,0.332222
2.55486,2733.47,8.63e-07
2.55495,2733.81,0.332222
2.55495,2733.81,8.63e-07
2.55498,2733.94,0.132884
2.55498,2733.94,4.315e-07
2.555,2733.95,0.012401
2.555,2733.95,1.2945e-06
2.55502,2734.02,0.0664422
2.55502,2734.02,8.63e-07
2.55509,2734.28,0.265776
2.55523,2734.34,0.0616428
2.55525,2734.36,0.012401
2.55525,2734.36,1.2945e-06
2.55527,2734.42,0.0664422
2.55527,2734.42,8.63e-07
2.55532,2734.62,0.19933
2.55532,2734.62,8.63e-07
2.55536,2734.76,0.132884
2.55548,2734.81,0.0539375
2.5555,2734.82,0.012401
2.5555,2734.82,1.2945e-06
2.55552,2734.89,0.0664422
2.55573,2734.98,0.092464
2.55575,2734.99,0.012401
2.55575,2734.99,1.2945e-06
2.55577,2735.06,0.0664422
2.55577,2735.06,8.63e-07
2.5558,2735.19,0.132884
2.5558,2735.19,8.63e-07
2.55586,2735.39,0.19933
2.55598,2735.45,0.0539375
2.556,2735.46,0.012401
2.556,2735.46,1.2945e-06
2.55602,2735.52,0.0664422
2.55602,2735.52,8.63e-07
2.55607,2735.72,0.19933
2.55607,2735.72,8.63e-07
2.55612,2735.92,0.19933
2.55623,2735.97,0.0462322
2.55625,2735.98,0.012401
2.55625,2735.98,1.2945e-06
2.55627,2736.05,0.0664422
2.55627,2736.05,8.63e-07
2.55641,2736.58,0.53156
2.55641,2736.58,8.63e-07
2.55645,2736.71,0.132884
2.55648,2736.73,0.015411
2.5565,2736.74,0.012401
2.5565,2736.74,1.2945e-06
2.55652,2736.81,0.0664422
2.55673,2736.9,0.092464
2.55675,2736.91,0.012401
2.55675,2736.91,1.2945e-06
2.55677,2736.98,0.0664422
2.55677,2736.98,8.63e-07
2.5568,2737.11,0.132884
2.5568,2737.11,8.63e-07
2.55686,2737.31,0.19933
2.55698,2737.36,0.0539375
2.557,2737.38,0.012401
2.557,2737.38,1.2945e-06
2.55702,2737.44,0.0664422
2.55723,2737.54,0.092464
2.55725,2737.55,0.012401
2.55725,2737.55,1.2945e-06
2.55727,2737.61,0.0664422
2.55727,2737.61,8.63e-07
2.5573,2737.75,0.132884
2.5573,2737.75,8.63e-07
2.55745,2738.28,0.53156
2.55748,2738.29,0.015411
2.5575,2738.31,0.012401
2.5575,2738.31,1.2945e-06
2.55752,2738.37,0.0664422
2.55752,2738.37,8.63e-07
2.55757,2738.57,0.19933
2.55757,2738.57,8.63e-07
2.55762,2738.77,0.19933
2.55773,2738.82,0.0462322
2.55775,2738.83,0.012401
2.55775,2738.83,1.2945e-06
2.55777,2738.9,0.0664422
2.55777,2738.9,8.63e-07
2.55791,2739.43,0.53156
2.55791,2739.43,8.63e-07
2.55795,2739.56,0.132884
2.55798,2739.58,0.015411
2.558,2739.59,0.012401
2.558,2739.59,1.2945e-06
2.55802,2739.66,0.0664422
2.55823,2739.75,0.092464
2.55825,2739.76,0.012401
2.55825,2739.76,1.2945e-06
2.55827,2739.83,0.0664422
2.55827,2739.83,8.63e-07
2.5583,2739.96,0.132884
2.5583,2739.96,8.63e-07
2.55837,2740.23,0.265776
2.55848,2740.27,0.0462322
2.5585,2740.28,0.012401
2.5585,2740.28,1.2945e-06
2.55852,2740.35,0.0664422
2.55873,2740.44,0.092464
2.55875,2740.46,0.012401
2.55875,2740.46,1.2945e-06
2.55877,2740.52,0.0664422
2.55877,2740.52,8.63e-07
2.5588,2740.65,0.132884
2.5588,2740.65,8.63e-07
2.55895,2741.19,0.53156
2.55898,2741.2,0.015411
2.559,2741.21,0.012401
2.559,2741.21,1.2945e-06
2.55902,2741.28,0.0664422
2.55923,2741.37,0.092464
2.55925,2741.39,0.012401
2.55925,2741.39,1.2945e-06
2.55927,2741.45,0.0664422
2.55927,2741.45,8.63e-07
2.5593,2741.58,0.132884
2.5593,2741.58,8.63e-07
2.55939,2741.92,0.332222
2.55948,2741.96,0.0385269
2.5595,2741.97,0.012401
2.5595,2741.97,1.2945e-06
2.55952,2742.03,0.0664422
2.55952,2742.03,8.63e-07
2.55955,2742.17,0.132884
2.55955,2742.17,8.63e-07
2.55959,2742.3,0.132884
2.55973,2742.36,0.0616428
2.55975,2742.37,0.012401
2.55975,2742.37,1.2945e-06
2.55977,2742.44,0.0664422
2.55977,2742.44,8.63e-07
2.5598,2742.57,0.132884
2.55998,2742.65,0.0770534
2.56,2742.66,0.012401
2.56,2742.66,1.2945e-06
2.56002,2742.73,0.0664422
2.56023,2742.82,0.092464
2.56025,2742.83,0.012401
2.56025,2742.83,1.2945e-06
2.56027,2742.9,0.0664422
2.56027,2742.9,8.63e-07
2.5603,2743.03,0.132884
2.56048,2743.11,0.0770534
2.5605,2743.12,0.012401
2.5605,2743.12,1.2945e-06
2.56052,2743.19,0.0664422
2.56073,2743.28,0.092464
2.56075,2743.29,0.012401
2.56075,2743.29,1.2945e-06
2.56077,2743.36,0.0664422
2.56077,2743.36,8.63e-07
2.5608,2743.49,0.132884
2.56098,2743.57,0.0770534
2.561,2743.58,0.012401
2.561,2743.58,1.2945e-06
2.56102,2743.65,0.0664422
2.56123,2743.74,0.092464
2.56125,2743.75,0.012401
2.56125,2743.75,1.2945e-06
2.56127,2743.82,0.0664422
2.56127,2743.82,8.63e-07
2.5613,2743.95,0.132884
2.56148,2744.03,0.0770534
2.5615,2744.04,0.012401
2.5615,2744.04,1.2945e-06
2.56152,2744.11,0.0664422
2.56173,2744.2,0.092464
2.56175,2744.21,0.012401
2.56175,2744.21,1.2945e-06
2.56177,2744.28,0.0664422
2.56177,2744.28,8.63e-07
2.5618,2744.41,0.132884
2.56198,2744.49,0.0770534
2.562,2744.5,0.012401
2.562,2744.5,1.2945e-06
2.56202,2744.57,0.0664422
2.56223,2744.66,0.092464
2.56225,2744.67,0.012401
2.56225,2744.67,1.2945e-06
2.56227,2744.74,0.0664422
2.56227,2744.74,8.63e-07
2.5623,2744.87,0.132884
2.56248,2744.95,0.0770534
2.5625,2744.96,0.012401
2.5625,2744.96,1.2945e-06
2.56252,2745.03,0.0664422
2.56273,2745.12,0.092464
2.56275,2745.13,0.012401
2.56275,2745.13,1.2945e-06
2.56277,2745.2,0.0664422
2.56277,2745.2,8.63e-07
2.5628,2745.33,0.132884
2.56298,2745.41,0.0770534
2.563,2745.42,0.012401
2.563,2745.42,1.2945e-06
2.56302,2745.49,0.0664422
2.56323,2745.58,0.092464
2.56325,2745.59,0.012401
2.56325,2745.59,1.2945e-06
2.56327,2745.66,0.0664422
2.56327,2745.66,8.63e-07
2.5633,2745.79,0.132884
2.56348,2745.87,0.0770534
2.5635,2745.88,0.012401
2.5635,2745.88,1.2945e-06
2.56352,2745.95,0.0664422
2.56352,2745.95,8.63e-07
2.56355,2746.08,0.132884
2.56355,2746.08,8.63e-07
2.56359,2746.22,0.132884
2.56373,2746.28,0.0616428
2.56375,2746.29,0.012401
2.56375,2746.29,1.2945e-06
2.56377,2746.36,0.0664422
2.56377,2746.36,8.63e-07
2.5638,2746.49,0.132884
2.56398,2746.57,0.0770534
2.564,2746.58,0.012401
2.564,2746.58,1.2945e-06
2.56402,2746.65,0.0664422
2.56402,2746.65,8.63e-07
2.56405,2746.78,0.132884
2.56405,2746.78,8.63e-07
2.56409,2746.91,0.132884
2.56423,2746.97,0.0616428
2.56425,2746.98,0.012401
2.56425,2746.98,1.2945e-06
2.56427,2747.05,0.0664422
2.56427,2747.05,8.63e-07
2.5643,2747.18,0.132884
2.56448,2747.26,0.0770534
2.5645,2747.27,0.012401
2.5645,2747.27,1.2945e-06
2.56452,2747.34,0.0664422
2.56473,2747.43,0.092464
2.56475,2747.45,0.012401
2.56475,2747.45,1.2945e-06
2.56477,2747.51,0.0664422
2.56477,2747.51,8.63e-07
2.5648,2747.64,0.132884
2.56498,2747.72,0.0770534
2.565,2747.73,0.012401
2.565,2747.73,1.2945e-06
2.56502,2747.8,0.0664422
2.56502,2747.8,8.63e-07
2.56505,2747.93,0.132884
2.56505,2747.93,8.63e-07
2.56509,2748.07,0.132884
2.56523,2748.13,0.0616428
2.56525,2748.14,0.012401
2.56525,2748.14,1.2945e-06
2.56527,2748.21,0.0664422
2.56527,2748.21,8.63e-07
2.5653,2748.34,0.132884
2.56548,2748.42,0.0770534
2.5655,2748.43,0.012401
2.5655,2748.43,1.2945e-06
2.56552,2748.5,0.0664422
2.56573,2748.59,0.092464
2.56575,2748.6,0.012401
2.56575,2748.6,1.2945e-06
2.56577,2748.67,0.0664422
2.56577,2748.67,8.63e-07
2.5658,2748.8,0.132884
2.56598,2748.88,0.0770534
2.566,2748.89,0.012401
2.566,2748.89,1.2945e-06
2.56602,2748.96,0.0664422
2.56623,2749.05,0.092464
2.56625,2749.06,0.012401
2.56625,2749.06,1.2945e-06
2.56627,2749.13,0.0664422
2.56627,2749.13,8.63e-07
2.5663,2749.26,0.132884
2.56648,2749.34,0.0770534
2.5665,2749.35,0.012401
2.5665,2749.35,1.2945e-06
2.56652,2749.42,0.0664422
2.56673,2749.51,0.092464
2.56675,2749.52,0.012401
2.56675,2749.52,1.2945e-06
2.56677,2749.59,0.0664422
2.56677,2749.59,8.63e-07
2.5668,2749.72,0.132884
2.56698,2749.8,0.0770534
2.567,2749.81,0.012401
2.567,2749.81,1.2945e-06
2.56702,2749.88,0.0664422
2.56702,2749.88,8.63e-07
2.56705,2750.01,0.132884
2.56705,2750.01,8.63e-07
2.56709,2750.14,0.132884
2.56723,2750.2,0.0616428
2.56725,2750.22,0.012401
2.56725,2750.22,1.2945e-06
2.56727,2750.28,0.0664422
2.56727,2750.28,8.63e-07
2.5673,2750.41,0.132884
2.56748,2750.49,0.0770534
2.5675,2750.5,0.012401
2.5675,2750.5,1.2945e-06
2.56752,2750.57,0.0664422
2.56773,2750.66,0.092464
2.56775,2750.68,0.012401
2.56775,2750.68,1.2945e-06
2.56777,2750.74,0.0664422
2.56777,2750.74,8.63e-07
2.5678,2750.87,0.132884
2.56798,2750.95,0.0770534
2.568,2750.96,0.012401
2.568,2750.96,1.2945e-06
2.56802,2751.03,0.0664422
2.56823,2751.12,0.092464
2.56825,2751.14,0.012401
2.56825,2751.14,1.2945e-06
2.56827,2751.2,0.0664422
2.56827,2751.2,8.63e-07
2.5683,2751.33,0.132884
2.56848,2751.41,0.0770534
2.5685,2751.42,0.012401
2.5685,2751.42,1.2945e-06
2.56852,2751.49,0.0664422
2.56873,2751.58,0.092464
2.56875,2751.6,0.012401
2.56875,2751.6,1.2945e-06
2.56877,2751.66,0.0664422
2.56877,2751.66,8.63e-07
2.5688,2751.8,0.132884
2.56898,2751.87,0.0770534
2.569,2751.88,0.012401
2.569,2751.88,1.2945e-06
2.56902,2751.95,0.0664422
2.56902,2751.95,8.63e-07
2.56905,2752.08,0.132884
2.56905,2752.08,8.63e-07
2.56909,2752.22,0.132884
2.56923,2752.28,0.0616428
2.56925,2752.29,0.012401
2.56925,2752.29,1.2945e-06
2.56927,2752.36,0.0664422
2.56927,2752.36,8.63e-07
2.5693,2752.49,0.132884
2.56948,2752.57,0.0770534
2.5695,2752.58,0.012401
2.5695,2752.58,1.2945e-06
2.56952,2752.65,0.0664422
2.56973,2752.74,0.092464
2.56975,2752.75,0.012401
2.56975,2752.75,1.2945e-06
2.56977,2752.82,0.0664422
2.56977,2752.82,8.63e-07
2.5698,2752.95,0.132884
2.56998,2753.03,0.0770534
2.57,2753.04,0.012401
2.57,2753.04,1.2945e-06
2.57002,2753.11,0.0664422
2.57023,2753.2,0.092464
2.57025,2753.21,0.012401
2.57025,2753.21,1.2945e-06
2.57027,2753.28,0.0664422
2.57027,2753.28,8.63e-07
2.5703,2753.41,0.132884
2.57048,2753.49,0.0770534
2.5705,2753.5,0.012401
2.5705,2753.5,1.2945e-06
2.57052,2753.57,0.0664422
2.57052,2753.57,8.63e-07
2.57055,2753.7,0.132884
2.57055,2753.7,8.63e-07
2.57059,2753.83,0.132884
2.57073,2753.89,0.0616428
2.57075,2753.91,0.012401
2.57075,2753.91,1.2945e-06
2.57077,2753.97,0.0664422
2.57077,2753.97,8.63e-07
2.5708,2754.11,0.132884
2.57098,2754.18,0.0770534
2.571,2754.19,0.012401
2.571,2754.19,1.2945e-06
2.57102,2754.26,0.0664422
2.57123,2754.35,0.092464
2.57125,2754.37,0.012401
2.57125,2754.37,1.2945e-06
2.57127,2754.43,0.0664422
2.57127,2754.43,8.63e-07
2.5713,2754.57,0.132884
2.57148,2754.64,0.0770534
2.5715,2754.65,0.012401
2.5715,2754.65,1.2945e-06
2.57152,2754.72,0.0664422
2.57173,2754.81,0.092464
2.57175,2754.83,0.012401
2.57175,2754.83,1.2945e-06
2.57177,2754.89,0.0664422
2.57177,2754.89,8.63e-07
2.5718,2755.03,0.132884
2.57198,2755.1,0.0770534
2.572,2755.11,0.012401
2.572,2755.11,1.2945e-06
2.57202,2755.18,0.0664422
2.57223,2755.27,0.092464
2.57225,2755.29,0.012401
2.57225,2755.29,1.2945e-06
2.57227,2755.35,0.0664422
2.57227,2755.35,8.63e-07
2.5723,2755.49,0.132884
2.57248,2755.56,0.0770534
2.5725,2755.58,0.012401
2.5725,2755.58,1.2945e-06
2.57252,2755.64,0.0664422
2.57273,2755.73,0.092464
2.57275,2755.75,0.012401
2.57275,2755.75,1.2945e-06
2.57277,2755.81,0.0664422
2.57277,2755.81,8.63e-07
2.5728,2755.95,0.132884
2.57298,2756.02,0.0770534
2.573,2756.04,0.012401
2.573,2756.04,1.2945e-06
2.57302,2756.1,0.0664422
2.57323,2756.19,0.092464
2.57325,2756.21,0.012401
2.57325,2756.21,1.2945e-06
2.57327,2756.27,0.0664422
2.57327,2756.27,8.63e-07
2.5733,2756.41,0.132884
2.57348,2756.48,0.0770534
2.5735,2756.5,0.012401
2.5735,2756.5,1.2945e-06
2.57352,2756.56,0.0664422
2.57373,2756.65,0.092464
2.57375,2756.67,0.012401
2.57375,2756.67,1.2945e-06
2.57377,2756.73,0.0664422
2.57377,2756.73,8.63e-07
2.5738,2756.87,0.132884
2.57398,2756.94,0.0770534
2.574,2756.96,0.012401
2.574,2756.96,1.2945e-06
2.57402,2757.02,0.0664422
2.57423,2757.11,0.092464
2.57425,2757.13,0.012401
2.57425,2757.13,1.2945e-06
2.57427,2757.19,0.0664422
2.57427,2757.19,8.63e-07
2.5743,2757.33,0.132884
2.57448,2757.4,0.0770534
2.5745,2757.42,0.012401
2.5745,2757.42,1.2945e-06
2.57452,2757.48,0.0664422
2.57473,2757.57,0.092464
2.57475,2757.59,0.012401
